	MHCI	MHCII	Coactivation_molecules	Effector_cells	T_cell_traffic	NK_cells	T_cells	B_cells	M1_signatures	Th1_signature	Antitumor_cytokines	Checkpoint_inhibition	Treg	T_reg_traffic	Neutrophil_signature	Granulocyte_traffic	MDSC	MDSC_traffic	Macrophages	Macrophage_DC_traffic	Th2_signature	Protumor_cytokines	CAF	Matrix	Matrix_remodeling	Angiogenesis	Endothelium	Proliferation_rate	EMT_signature
S1915891	-0.3723581796250488	0.4653607020960611	-0.48257536614937313	-1.1494625879051872	-1.096010259164246	-2.0	-2.0	-1.4176434647546068	-0.8533103396357035	-0.09805439756377572	-1.6757187028361857	-2.0	-0.9409531771963637	-0.4056827584511105	-1.4822866196486664	-0.3176960591065592	-1.3453395754378048	-1.6550820587284927	-0.41473486979092633	-0.6165084913384187	-1.2306095207955186	-0.6234326940615963	1.1103765332149031	0.9145859689198813	0.118596801229968	1.4834139937317958	1.0726583505409397	0.45195634097360526	1.094711818213941
S1918916	0.6550476711373903	2.0	1.4554608860266438	0.00692867628226468	1.3956085355202525	-0.8038544847197963	0.4010369914794663	1.2975234716136725	0.07466253975041542	0.5334510794469861	0.6873432810228357	0.15339187436379276	-0.5405742715386314	0.29708945843817336	-1.0408312679216916	-1.1494512451338725	1.3610183009060863	0.8760647458749059	2.0	1.2179893086376732	-0.10279230677672754	1.2854491473106673	2.0	2.0	2.0	2.0	2.0	-1.0537458505377966	2.0
S1916323	0.6130302807291242	0.2894155582399452	0.2588564294198286	0.6107563141059182	0.4858436853807245	0.007383244360351497	0.39197739534301423	1.8766761846848963	-0.4315104236116717	0.7617641099402422	-0.7681316399303004	-1.1162733807048069	0.5069061754400422	1.6420396488786555	1.0622264960128793	1.300158086544271	-0.7071898140143211	0.9824539485433826	-0.5426005049349809	-0.012573711377843775	1.7739882947209538	0.28578352764605713	0.38559342896566945	-0.17722073733639468	0.017785824500474015	1.7807309013507828	0.012656429357290893	-0.347108024856157	1.581320968385093
S1918033	-2.0	-2.0	0.09226815658456006	-0.7847948674197921	-1.345226668873536	-0.43835258323803034	-1.7275566809452079	-0.9630829729013732	0.2563312223381582	0.5482058526955326	-0.9799212994628753	-1.3110421421095428	-0.29210565964691926	0.23962603455431708	-0.35716262308062174	0.2720923473735547	-1.4025989161839876	-1.1573539010271932	-2.0	0.0950049026208189	1.1986769749599981	-0.8073700642213196	-1.0408338890918878	-1.1225405734825873	-0.040419415581660505	-0.39987713448826023	-0.6966917914633	0.9846932670539051	2.0
S1918690	1.4163623570599924	2.0	2.0	1.5218579029163086	-0.4494038208022541	0.8595993385571785	2.0	2.0	-0.45303711095593435	2.0	-0.21927862863051772	2.0	2.0	2.0	0.12189049687965128	0.7953893982227656	0.9103060674744864	0.3742309606363825	0.045739978006691676	-0.5261024814426001	1.5641659986826528	-1.1844370773337036	0.013840745120483073	-0.7518254092234196	-0.27532352778297564	-0.2852163955596655	0.10331695308003684	-1.697778483494547	0.9478030006884967
S1919563	0.8841903342758513	-0.7060018121354286	1.2395126403012953	2.0	1.6243829171234005	1.7280385211778875	-0.18053845613810293	0.9674697184563621	2.0	1.9185951526222045	0.1032817984036864	0.06854545872828993	1.975951257821989	1.6965524878948364	0.7573696072352045	0.8181000987170464	0.13016856220790163	1.0990294090136712	0.9275539665144102	1.705936166356192	1.9999831282864131	-0.35336781253583494	-0.42739022134702276	-0.5088347191683735	-1.5743004247252321	-0.7834113626090368	-0.482767808780791	-0.6223240643679282	-1.1100378231563774
S1920336	0.8348124035448854	-0.6972907885832875	-0.3537180831898276	1.2691596391644913	-1.1430847228729601	0.8054648147813541	0.7721210782821247	0.16407795464362593	0.6398503712387101	1.452133386764818	-0.6229928339182329	-0.840808238514825	0.07801040657368342	0.22649249067667876	1.1796009643949308	0.06574576367937349	-0.9271076744766668	0.858960712816132	-1.8044437771174788	-0.8753553572961785	0.4446076198713093	-0.7247374240032539	0.6494969301768649	0.6734872305363566	-0.4893418434366413	2.0	1.4314674463619186	-0.6313005964538354	-1.3368372033709766
S1922063	0.7636826464778574	1.0247733404784787	0.6981047738042514	-0.10956673211407857	1.677991136257897	-0.38097656126799606	-0.6514894867686246	-0.7384585814889664	0.12333449180906123	-0.3532040513406853	1.2247108482435107	-0.33586355566350296	0.10840946493756745	0.31841968050075453	-1.0816931630343125	2.0	0.29214116720877426	0.27969618156357157	1.2735539202531334	1.1763769603527385	-0.3542735070269198	-0.6324241604953282	1.8194203119707881	2.0	2.0	1.818915238924922	1.0663313253273723	0.11798961728943712	1.1227105485324662
S1925274	-1.0777299889421246	0.4875974842347775	0.2555475083305798	-0.6097493084021889	-0.9290954784601215	-1.5027912702766055	-0.462827891215473	-0.65550530528043	-0.37431406482450863	1.0289441486524873	-0.2142613949899546	-0.27531335188249567	-0.8356258921711133	-0.31009294069065285	-0.7992830440120312	0.5416608095339441	0.2671368983835545	-1.2656665057079035	0.4801463235720382	-0.8118133937337175	-0.16247573165876839	0.5675801277537167	1.9677886795542205	1.3117010708405685	1.450128563803233	0.6783704581887813	1.0130512658936575	1.0392165696986428	0.5588363113855426
S1926227	1.7652835582276847	1.1117815289070145	1.0250954165213153	1.368095942913957	1.01360405592938	1.1797719676126885	-0.20979946416025907	1.4416620725218607	-0.2214738609612998	2.0	-0.84573451542519	-0.41210158762056526	0.20999256607017228	1.5450001232054829	0.18051052124460917	2.0	-0.36065143991360965	0.6919169547186961	-1.1320051319479392	0.1749895835032904	1.7154304788551196	1.5205242126522072	0.06507503153415638	0.09763578027338796	0.40623980427696915	0.789132095784702	-1.1951630248740834	-0.31730412916934997	-0.027041672562992215
S1902512	-1.4756888825319245	-0.49466963033286776	-0.31574460184190595	-0.28914979696302	-0.5011662247937995	-0.9438989885941604	-0.4032196959192379	-1.0573293038173357	-0.9522131917112249	-0.6151149883784457	-0.38588285196386257	-0.4188334273627931	-0.2634133187908294	-0.16124873207103024	-1.4837313171431115	-1.080109945107212	-1.0448351134518488	-1.403777562442991	-0.7893370918217305	-0.7418717817641421	-0.960944355131688	-1.1340246843888888	0.22984189222889367	-0.21036712361672075	-0.7841006329100174	0.2584726073300093	-0.20596709526337661	0.5672947673689984	-0.09931411282476854
S1930269	-1.3531135461871893	-0.12080156618470482	1.2310429633050435	0.6993012409530828	1.9879836595495481	0.684522951162239	-0.30408692003544846	1.9642892757545722	0.7330319513570466	0.23048381370891166	1.3009275957644255	1.334839148288024	1.7455857192337165	1.5463064229400607	2.0	1.8563588451275728	0.571627347003754	0.7098544355501526	1.1222380870008974	1.2749353140894302	1.8439181190098655	-0.7006446617474968	-0.10436852453893083	0.3599475335811253	0.10570338945665114	1.701525101081656	-0.28139456887209374	-2.0	1.1617878710313025
S1931703	-0.7057009247757637	-0.6455803850310351	-0.8155108045204684	-0.8664774269850823	-1.9071480392837163	-1.0779319571798687	-2.0	-1.6090418268153655	0.5880234066769364	-0.6895784711585041	-0.7868551331412472	-1.4517413314437677	-1.4453922046526468	-0.5715316780080946	-1.0644254647371354	0.25549774683981236	-1.1331098246610058	-1.6135235030512876	-0.3412316288788717	0.8659443684141291	-0.3174736468298083	-0.693339185118898	0.1783836093344354	0.039635866133792955	0.8348777624930535	-0.2623477153419362	-0.48743264595321767	0.08658624781052003	1.0705165956536375
PS_19_304_S	1.0117779348514337	1.2508013691162831	-0.2459278505527022	1.0234838033986497	0.8611788245534578	1.7800433826150612	1.8876565322408303	1.9067470120782928	0.5463507072907994	-0.27832364063640613	2.0	2.0	1.554272885488872	-0.9026254482949506	1.3825473408281999	-0.8220147987109256	0.8210166859985667	0.3108345567693359	0.28306935618893775	-0.6846998096355732	0.9474768370310447	0.2646640667661314	0.1822492440076674	1.3977717827156189	-0.691625720495355	-0.4646874327487696	-0.9192615614329459	-1.3622876371032244	-0.264995727803633
PS_19_306_S	2.0	2.0	0.8089019598971174	0.5695345597472455	2.0	0.03942634080697812	1.2839368753331102	0.7534553857210161	-0.7466727459636575	0.09517437951977951	0.8144261767569921	0.6591254125817331	0.04761935746041757	0.015189597909912696	-1.4686480748351036	-0.7073224749058871	1.0412629592427638	0.09091241712642355	1.1815842690064668	1.7523035784327368	-0.4941349784724515	-0.24872542102723283	2.0	1.1893001540206403	1.3982336915447662	1.232913269384358	1.1356192778495262	0.04015361390349165	-0.2969450552879861
PS_19_319_S	-1.1066670422383174	-0.4399277154197402	-1.1283932370268905	-0.6768070410773418	-0.9496265681814785	-0.06269773472463759	0.4170529504877769	0.9241049962712666	-1.1421333113959955	-1.520383191071775	0.9973225895991018	0.7203967509698866	1.0393235290838134	-0.832419487039372	0.49065334678075406	-1.723279424380618	-0.03874639146024603	-1.0605081674843606	-0.5483940352741246	-0.5710891854587044	0.2386139241035486	-0.22063854788500442	-0.5477367674413216	0.21107675348267382	-1.1846942451866598	-1.9234366012559003	-1.593469864543257	-0.04093945586140226	1.162168095428018
PS_19_066_S	0.5023702628648699	1.1213129499757892	1.4867343731076288	2.0	1.1885741249169088	2.0	2.0	2.0	1.074403024701859	0.6287858025140299	2.0	2.0	2.0	0.4759284011256023	2.0	1.5539873308257075	2.0	2.0	2.0	1.4024301223549143	1.844089868330226	1.808030269162647	2.0	2.0	1.7601222872878142	-0.14387023069159563	1.3592011970279991	-2.0	-0.7926247074818941
PS_19_318_S	-0.8163437369613092	-0.794421528237892	-0.9593011108547134	-0.16267409508476127	-0.7979841276370846	-0.5095955299109416	-0.7728824157532462	-1.2160569242422399	-1.2256886675957823	-0.4903330539677537	-0.952502825465521	-0.6183042618173342	-0.9517541542934133	-0.7178210057473032	0.6483450821366334	0.2126739338254363	-1.277548268338153	-0.46033754995471793	-1.5603606210602636	-1.059640708421689	-0.6221960446004197	-0.892397205255863	-2.0	-2.0	-0.6754792618501295	-0.39259936470249596	-2.0	0.15271181317180121	-0.8929178982825567
S1939507	-1.9838809122770042	-1.812908818878851	-2.0	0.03784566098606775	-2.0	-0.11971242501934483	-1.4981464616209659	-0.7329122514535514	-0.9968411276781743	0.021697644050398295	-1.4261464914295705	-0.7440541673432938	0.10693595648527081	0.16821534612541206	0.17039346936704367	-0.30587940656744084	-1.8333955015766379	-1.3032504587667295	-1.992598491811051	-1.3810059488805513	-0.6308259644695028	-2.0	-0.22679829853083847	-0.981939849170523	0.5688036878734654	-0.6118060504139884	-0.848694506971993	0.056274518284746854	-0.7345033362168308
PS_19_355_S	0.9119718797485439	-0.007358360003470132	-0.43510225791712426	-1.2274078888605955	0.6814327360387661	-1.4410797598017622	-1.4082666957837604	-1.4312961304350535	0.04771048072057281	-1.5054996203510296	-0.0035406677806608814	-0.4483495174857611	0.14177748383982625	-1.145906985402322	-1.2570544174923248	0.7979024760282583	0.5145120009126176	-0.005876818101683183	0.9956468120918457	0.8896492176650025	-0.729282433309431	0.9048251200173482	2.0	1.7607780548138927	2.0	1.2432814828158558	0.9839508794897419	0.2382615682798322	0.42734991091099517
PS_19_392_S	-0.22189972325965282	1.308655582293211	-0.9174441251787063	-1.299397307900684	-0.8207130023786101	-1.401006930128257	-0.9753195413867594	-0.6126305766568803	-1.5081014141012086	-1.1142116413651342	-0.29505917856157726	-1.306990959859855	-1.4576357106344684	-1.2747199537115619	-1.3461832318062334	-0.7362204042058134	-0.22515549379379432	-0.12687896851885483	0.711711077500077	-0.2566394312838401	-0.6734505220093224	1.404709215888953	2.0	1.922648486217712	1.5735773698071858	2.0	2.0	-0.630697571451469	1.414497412659197
S1944498	-2.0	-1.2079667139794759	-0.6615511948167834	-0.43300163089825733	0.3531151383416421	-0.3047248531040908	-1.7934765473485603	-1.1148961054872202	-0.08952653950932275	-0.5796222754685124	0.4379506059163566	0.2645149316502736	-0.08070749010442393	0.2796688633973829	0.17710846949869682	-0.25925788493677876	-0.20893612597580435	-1.4582239802603751	-0.6945994299732056	0.3144878947773056	0.6586292564952058	-1.2844394496046259	-1.246058251228146	-1.1101367556391337	-0.005891739551527509	-0.14081303287604147	-0.2612118754669951	0.6638906664827142	0.08146916743768373
PS_19_394_S	-0.32877112298713446	-0.25991178351428645	-1.1623616469234341	-0.9208788525200342	-1.571599986811143	-0.6947659662856759	-0.48681990110301526	-0.10080939997271043	-1.421205074372399	-1.2372538326968179	-0.03257849466101321	-0.6209601400100024	-0.33823395773486886	-0.8391245380800681	-0.042805994245933045	-0.2561778578709171	-1.312821847288723	-1.57423846274258	-1.9020525414180536	-2.0	-0.6519201642782845	0.02874337292859331	-0.7985828804176576	-0.8373632680637468	-1.337960382908195	-0.552819853081805	-1.8706848814789607	1.404360248929472	-2.0
PS_19_386_S	1.6061919772319952	2.0	-0.38932851976831295	-0.35436936417417336	0.6917369690802125	-0.23720288054353794	1.2142555649251756	0.29046213484639705	-1.3699684683285729	-1.024467148096696	0.5636273726094586	0.4125366607683171	-0.6695198343581775	-0.3728614746548879	0.09638767824361487	0.25739754872364673	0.06090951614091466	0.44510639217406833	0.1749796797995608	0.6715744403158918	-0.4651447702669616	1.3399977848221274	1.6300967210408766	1.5146774544923423	1.084090132063453	1.2579268240469832	1.2924456321392896	-0.7990199170035214	0.17709002737267976
S1943675	-0.112368892184875	-0.2573755004203943	1.3952749465212126	-0.004154882672241767	-0.007835462355122128	0.26332348927313803	-1.1377284573606807	-0.5237744180812179	1.521469579361011	1.4582772556777186	1.1105060555842112	-0.07880245093763404	0.1894110609819551	0.963750230954702	0.12156001672406895	1.838574795673312	-0.13336938618934416	-0.621201559131657	-0.11173995368054976	1.3054772023028052	1.4128357208150937	0.9201489301927752	1.7352166485753764	0.8082288383890852	1.6767567575508808	1.9540323758794753	1.205310450599976	0.03647607295994598	0.9489818366767239
PS_20_009_S	1.0852004638213713	-0.870942445328033	-0.9715726709249015	-0.58311259001063	-0.8930978550197147	-0.21028733188514317	0.3127067500620627	0.27970152810120813	-1.849625467758121	0.0027884900841223027	0.49966632848156406	-0.5159557511416294	-0.3291742846209784	-1.4711330104340439	0.1580327982512683	-0.8857242925796731	-0.1770036155764829	-0.4668383817376114	-1.0188848416141183	-0.7376245764813112	-0.03996601359925212	0.2642827362613178	0.2271476378880853	0.6741115863536339	-0.33524056333910895	0.332875388999171	0.04973119043174889	0.2190641811249433	1.0280344320848143
PS_20_054_S	-0.38931335794358113	0.07825706326372237	-0.6004802637354398	-1.0060527233511614	-0.2775590877441015	-1.0462393485980241	-0.163127807079646	-1.2804137124991066	-0.5355232118616203	-1.8223550663744752	-0.2626183282025981	-0.5228633534852903	-1.1988953237324749	-1.7041377108618325	-1.0121685528784705	0.08155713797609783	-1.1707342365770135	-0.40022810551073323	0.04005510389139526	-0.13511017880856233	-1.1851032762322662	-0.19554511179252881	1.717380375580358	0.8706077859244594	0.6733607524633063	1.3926074277827722	0.6237246660917322	1.1089092683260904	-0.5287495428961626
PS_20_055_S	-0.9248906000630116	-0.13610483544961885	-1.8425952535682286	-0.8245205013944596	-0.13087509129247524	-0.03535178213887422	-0.3477173532278293	0.7172356231809417	-0.9757428834670633	-1.3929398876638766	0.31385503673495374	-0.08218433962285886	-0.5653575442579194	-0.8449441224709244	0.935685109615139	-1.836248720118614	0.5558378979791342	-0.209587862307932	0.376237971742319	-0.2913202924810629	0.10076664203075614	0.8216284028902937	0.09934032271295944	1.0207089244120187	-0.7329566492580291	-1.4505181755339112	-1.1347747360825198	1.1709423770934735	1.17089253667679
PS_20_058_S	0.6578796888361194	0.3570434196221768	0.175454269398801	2.0	1.572520108923871	2.0	0.3860690314583778	2.0	2.0	0.024770544015644946	2.0	2.0	2.0	2.0	2.0	1.387487841017876	1.71369440701697	1.8513273521277833	2.0	2.0	2.0	0.8705290294127438	1.5403463234574115	2.0	0.4662888124524314	-0.7386541547611019	1.2358079360904597	-2.0	0.04936010349785537
PS_20_088_S	1.874202458728924	2.0	1.1032839450738108	0.9372571576993399	2.0	0.3293517377984188	2.0	0.17303468841177272	0.4468087993408874	-0.36825257426888425	1.6723511152957609	1.074747273680883	0.2678593073299075	-0.05251361414390919	-0.7388717530806642	0.5612121093513847	1.8861166991462879	1.3117380301028623	2.0	1.8763080284909264	-0.1822255872033084	2.0	2.0	1.9690531154452942	2.0	2.0	2.0	-1.1913571830235017	0.6481419430885415
PS_20_089_S	0.9859908877061724	0.8400876103140362	-0.5544497534581142	0.838515839702965	0.0025876999996063315	0.8812881019746367	1.8113873684272583	1.8050866030092374	0.7319140596177295	-0.6611692542824096	1.9206924868995432	2.0	0.8012941329988846	-0.4686748594203911	1.5845956522862044	-1.2538986991103982	-0.22087391690209368	0.0886996957871157	0.6669324486793273	-0.31194306703372904	0.360007621726468	1.7390829302213566	0.07811605405420767	0.7929453903254302	-1.1574335149976487	-1.242571367495023	-0.7510446924797676	0.19509581989816693	-2.0
PS_20_090_S	1.074757629221608	0.5324623652391173	-0.2882642768126959	1.2586205611213066	0.45808008351103074	1.6134730547178322	0.7319986948006922	1.8854904887355295	0.5109873542303985	-0.7914403317588814	2.0	2.0	1.548179741465776	-0.7741256321909257	2.0	0.11794469167765356	1.616567591802836	1.3806716366221676	1.8751507945957913	0.055297240302304734	0.44871723714925277	1.7910223804354461	0.6412332915734351	1.4197728872931588	0.9165557463608521	-0.4628245820354565	-0.49150930796343917	-2.0	-1.1343159052782548
PS_20_106_S	1.2541284463828046	2.0	0.08376798243935661	0.22113512975992936	2.0	-0.20072911770529595	1.1974914906726575	0.048278920622993736	-0.9301461526164694	-0.9348074407809394	1.1690932279953419	0.5643769572756212	-0.6302130940938168	-1.4138983324007885	-0.6714578285749214	0.5596679330221817	1.5327246119381426	0.7321426792035465	1.728450020036709	1.7693157775388988	-0.7575442792070102	0.9113233653919102	2.0	1.8709750660552926	2.0	2.0	1.880645633708881	-0.6309817514515806	1.5225896885806345
PS_20_116_S	0.681302932833581	0.3522749644068181	-2.0	0.5392684852260763	0.5518739492511626	1.1662727332176042	0.006719454656984678	2.0	0.31568353628913887	0.17389247337355082	1.8759895574431062	2.0	0.3529196612414473	-0.21428067308264015	2.0	0.20631044022985034	0.9425478850309558	0.9908594979259757	0.8102110172501852	0.9624374496533146	0.3543225964797151	-0.5147834453780412	0.7343196825506394	1.2104447332473964	-1.1435602085508234	-1.727419177174922	-0.28049476798315814	-2.0	-0.48911377278838225
PS_20_117_S	0.03907964595160266	-0.030178167058477458	-1.0552671383366525	-0.21389399662630226	-0.07298390086808879	0.08592232002447571	1.2577361448544266	2.0	-0.1800012509360214	-0.3940004603640273	1.9632212230779225	2.0	0.8256502714234318	0.3869343141325774	1.9013204359005642	-1.064940893794932	1.1872896581012211	0.9681324976898029	-0.6497250776849365	-0.27715547363180604	-0.05770107958497885	1.830924848452468	0.8019222492590071	1.8403840178370925	0.6487942193918403	-1.0191658848820477	-0.4017568467501263	-0.5726492167354219	0.03382923765182043
PS_20_118_S	0.5766059149952582	0.5156951003404772	-1.363180533320972	-1.042558616348701	-0.6670602359858604	-1.4255226384265685	-0.724717038911357	-0.7443697604631624	-1.5367342351445497	-1.001638788491793	-0.599163980324463	-0.6132373780942655	-1.6024483216020344	-0.21552967670159845	-1.0278023356737418	-1.0425239794142351	-1.4392150722989858	-1.6329188516675983	-1.3771983438906847	-1.2370716756570865	-1.6478842618940128	-1.1131178100947057	-1.264168589098315	-0.8319508277800511	-0.583425653282139	-1.1136500274167103	-1.780425871102683	0.08402395587756177	-1.5349394781371728
PS_20_127_S	-0.7019344617680657	-1.8503560128426848	-1.007590469047212	-1.2458050730779247	-1.6666103536016725	-0.670550253652601	-1.143680736616152	-0.7151204000981739	-1.8980292611352045	-1.012686571306829	-0.5534058864577653	-0.21329082602813787	-1.073928916175825	0.13803055298698363	-0.5826849602792781	-0.32060277007236737	-1.5821706652748662	-1.7643536622347786	-1.647945177641123	-2.0	-1.1470890835824565	-0.814795241426513	-1.635128545598575	-1.3989936681986455	-2.0	-0.94308248144802	-1.660841836839039	0.769222298342081	-2.0
PS_20_146_S	-1.0726452660937167	-1.043956105092901	-1.6541794780167518	-1.1472179247176706	-1.6765574444941047	-1.3552496303168673	-1.1345687921340086	-0.7393793860262053	-1.590939393170808	-0.7629817776344431	-1.0640850734572083	-0.8998078965900997	-1.037698983221977	-1.530815805341409	-0.7901789298092137	0.0734327713280892	-1.9318259223339416	-1.6408427898219538	-1.951326991445783	-1.8011312950062959	-1.0586687963878871	-1.8236450994036053	-1.103914485471647	-1.3323395793042463	-1.2185696299117446	-0.25228106189248933	-1.3776811458745077	1.3231508448485108	-0.7965010954671827
PS_20_135_S	0.2797872423574644	1.5012085046243495	-0.5212669523011401	-0.33424832111410213	-0.9082336852721863	-0.7895039639739	-0.1968803654234712	-0.4038890406505266	-0.6857127793573158	-1.5166653488723767	-0.48753952312018045	-0.4256846779425659	-0.2557414639888184	-0.8950975306149563	-0.47324368105344966	0.39026424835616835	-1.6491070596966002	-0.45160189834353853	-1.0160413308658187	-0.481985281023443	-1.2573486146929915	-1.4741926838957848	-0.384108936913248	-0.07937398133731871	-1.6907993710316906	-0.506509013438957	-1.0131170989640703	0.7127583995594398	-2.0
PS_20_140_S	-0.02851115618389238	-0.6953467135141915	-1.6170495956265158	-1.0000054353174377	-1.4566627611079663	-1.1432546721548935	-0.8168378406961078	-0.17060489713515925	-0.5820142009725346	-2.0	-1.3129699898305338	-0.32512241368397266	-0.48028497469524517	-2.0	-1.28499944700305	-0.9127045435027256	-1.9598957571402988	-1.670234376086899	-1.8685190375748324	-1.0611746991980389	-1.4877663998063675	-1.5057749962479923	-1.0743558901797687	-0.7695106604741069	-1.5046831815390127	-1.9938638614477129	-2.0	1.5896021400361526	-0.3321193304936412
PS_20_141_S	0.3465062922554055	0.49581144052777204	-1.533295717499945	-0.7406181151376612	-1.017553724565421	-0.042415334707786974	-0.8036846413532516	0.9543696505358943	-0.7690523126448546	-1.5639231406324854	0.3096178512954412	0.19986184219890862	0.0091049745595095	-1.442148621393735	0.9792710092074136	-0.17179959515848767	-0.573170896896526	0.17437632719879922	0.4638207401597033	-0.8102738302781596	-0.8026136092343221	0.42439783712916	-0.4923153078223391	0.40756049576677256	-0.7443861114291098	-1.6525222971883204	-1.4463278736350482	-0.4147400279280351	1.2919362724517292
PS_20_168_S	-0.1865039667928956	-1.2233969633698834	-2.0	0.004154882672241767	0.45074313978301617	0.6836850290231151	-0.05184821442413542	1.7327653388790005	-0.3914276205642617	-1.0083614401197127	1.8042874975902998	1.555714756779082	0.29309615075677464	-1.01708722020091	2.0	0.3016145647800776	-0.33846505157218804	0.6028020613583331	0.3335205146858934	-0.022815427861988077	-0.7623206507056973	0.11420278412852751	0.7923030959989104	1.0539449036982893	-0.8421054329960166	-1.2105721370057385	-0.6443735240755201	-0.028093747780427506	-0.3147147299518517
PS_20_169_S	-0.23376994941716003	-0.40976538427755743	-1.2646760044032734	-0.6998976960945015	-0.8886700994013829	-0.718817401380725	0.09028447993624418	0.13891143436397968	-1.5653559537646573	-1.5246423867258723	0.0035406677806608814	-0.03871790770763347	-0.11773366557895008	-1.0535018798435198	1.154307561503193	0.544661991703129	-0.5982832189289821	-0.19360236767609404	-1.1390861613004004	-1.225879545099278	-0.007787616782612407	-0.6086673564483678	-0.7573103745319496	-0.9077974212162541	-1.0931179620007672	-1.5847075725075226	-1.8432969919273885	-0.9302068985169154	-2.0
PS_20_170_S	-0.5757119433465967	-1.1364269511550915	-1.9582572150856172	-1.5013496815985738	-1.519307812294199	-1.1702879417132597	-1.489000179036327	-0.8782853292489851	-1.224188266474167	-1.928078306226438	-0.09389222423004069	-0.7129602153919442	-1.1132793374031287	-1.582056505063461	-0.4343758941608327	-1.312618713325372	-1.5586947884512135	-1.6811667373867527	-0.9337227378963059	-0.4423373784335931	-1.080446681389278	-0.333122732563179	-1.656305156671703	-1.1349210272733796	0.25793102599756185	-0.4123944891625669	-1.5086349204418645	1.0664577799528896	-1.875845398475357
PS_20_185_S	0.4950242070123385	0.5684879603822302	-1.1758776577207672	-0.6509564242979028	0.5088481802255311	0.5602061364498244	0.24018221171954718	1.5382888959751562	-0.930344507213693	-1.4778739363808862	0.6197556987854932	0.7470667883854941	-0.7176175720435729	0.18279229647630463	1.7780176043856117	-0.07699125793505036	0.627252428168524	1.1010115676182044	0.7008296469736938	-0.32717452502493	-0.3343643698978534	0.057064871585380164	-0.0821517628047214	1.156784232645197	-1.7981630404435063	-0.7658530617505243	-1.4720382003540164	0.0656139356041147	-1.7198755232237586
S2017223	-1.1975896626925926	-0.48253734389329295	1.1696917059932705	0.6560905641764954	2.0	0.6937062755628324	0.7158553315333944	0.4987292360303832	2.0	1.4343725158392533	2.0	0.637501284165421	1.0304769919351557	2.0	1.282717512529922	2.0	2.0	2.0	1.246369492554348	2.0	2.0	-0.08909282062976163	0.9735983048843119	1.065701096177507	1.364173534766045	0.9336076010546733	0.2999801932641985	-0.7974553228069616	2.0
PS_20_234_S	-0.21390548554825992	0.9018231317149461	-0.9608868512871435	-1.0485035533870086	-1.803029528230196	-1.7352432021135993	-1.118102458376646	-0.3088086204649402	-1.9785219859711223	-0.9230101855918853	-0.7494236910733387	-1.2883959053136171	-0.6444094552101299	-1.2807821187397777	-1.4655747369898668	-1.2954861269677267	-2.0	-1.7875098180322435	-1.5361842426676962	-1.769482939237692	-1.4696345786707206	-1.0000082127427856	-0.828643859008391	-0.38714004921635486	-1.5282666420355508	0.6039451477025511	0.2912110588231439	0.3356359902870654	-0.143486230715822
PS_20_235_S	-0.6453569132109602	-0.6473696956295015	-1.7008197580804938	-0.7128917534900685	-0.5137091207452995	0.8611811294767365	0.2409145758210575	0.006073067497413777	-0.720320412758557	-1.7659864743411338	-0.35883778198086574	0.9438515193245665	0.09049548383351042	-1.1981234929803837	0.37548245578566875	-1.4635328343818004	-0.3546073060107529	-0.6165827731402825	-0.008484519442897943	-0.9447978496934639	-0.27549453504036686	-0.4679394771669464	-1.2097695657595615	-0.6897686122271977	-1.4316800368080658	-1.4633054654320645	-1.58405841808161	-0.050096894944645684	-2.0
PS_20_248_S	1.5812368164312227	0.6569703512345471	-1.3005113355393583	-0.061990123969900036	1.031294252785497	-0.1783381397403539	1.3162835990257844	0.4280746053676275	-0.6081135939873434	-0.9137863770142908	1.067849231289325	-0.16022414900309395	0.6400355840535681	-0.7911889553744853	0.6435634667732173	-1.9782219376389765	-0.09047816717477151	0.1512146566420747	0.30872973800579623	-0.9309310495581767	0.18087361558887297	0.5415320687536235	-0.23814881657601078	0.28578547293018464	-1.1156004568998683	-1.49523622593275	-1.2207371750503178	-0.06451838951952445	-1.20195277437858
PS_20_256_S	-0.32421019064344947	-0.7021026154015262	-1.6871373270392054	-0.7406075738992344	-0.17618806344051172	0.2538466671145595	-0.8641734079905545	0.970711090417077	0.1199194505804586	-0.8324717622684981	0.6989093762902873	0.4886311681613654	-0.17945706214072277	-1.1212180661061393	1.411644938311954	0.15219068291099705	0.01947982577407749	-0.04569707358439564	0.25530790773795803	-0.3442367007464453	0.3456142929473648	0.3319493801072752	-1.0349808029389815	0.5829870724938229	-0.5399745885005055	-1.699572309493719	-1.1363456500303741	0.7086723908671151	0.11870370829843266
PS_20_264_S	-0.09873743819666222	0.873815685755019	-0.6592122470776932	-1.8370789930570985	-1.112799707631275	-0.8283532246933066	-0.7124618681102818	-0.5186889790931313	-1.5133780911433983	-1.818363837936813	1.2015162096029597	-0.484628784824466	0.02375431008507274	0.2766733645964697	-0.34728961302356787	-0.2702985238661886	-0.9684857209645927	-1.243196341257835	-0.26983131168720464	0.1836867806277373	-0.8478104403307277	0.6393970879733883	1.1737562083350161	1.1537011946929245	0.166419174914178	0.40736838941218645	0.32879291856348963	-0.35882986827796814	-0.015639974152079385
